V1	V4	V5	V7	gene_name	gene_id
19	6752160	6767463	-	SH2D3A	ENSG00000125731.13
19	6772708	6857366	+	VAV1	ENSG00000141968.8
19	6887566	6940459	+	ADGRE1	ENSG00000174837.15
19	7018969	7021432	-	MBD3L2B	ENSG00000196589.7
19	7030578	7033011	+	MBD3L5	ENSG00000237247.6
19	7037748	7040179	-	MBD3L4	ENSG00000205718.9
19	7049321	7051735	+	MBD3L2	ENSG00000230522.5
19	7056209	7058640	-	MBD3L3	ENSG00000182315.9
19	7069703	7087968	+	ZNF557	ENSG00000130544.12
19	7112255	7294414	-	INSR	ENSG00000171105.14
19	7348943	7383385	+	AC119396.1	ENSG00000263264.2
19	7382834	7470241	+	AC008878.3	ENSG00000268861.7
19	7395113	7472484	+	ARHGEF18	ENSG00000104880.18
19	7476875	7497449	-	PEX11G	ENSG00000104883.8
19	7492976	7508450	+	TEX45	ENSG00000198723.11
19	7507052	7519622	+	AC008878.1	ENSG00000267952.1
19	7515292	7521025	+	ZNF358	ENSG00000198816.7
19	7522624	7534009	+	MCOLN1	ENSG00000090674.16
19	7533595	7540059	+	AC008878.2	ENSG00000268614.1
19	7534004	7561764	+	PNPLA6	ENSG00000032444.17
19	7595863	7618304	+	CAMSAP3	ENSG00000076826.10
19	7619525	7629545	-	XAB2	ENSG00000076924.12
19	7629793	7631956	+	PET100	ENSG00000229833.10
19	7629796	7643048	+	AC008763.2	ENSG00000268400.5
19	7631611	7633719	-	PCP2	ENSG00000174788.10
19	7636881	7647873	+	STXBP2	ENSG00000076944.16
19	7669049	7670455	+	RETN	ENSG00000104918.8
19	7676628	7679826	+	MCEMP1	ENSG00000183019.7
19	7678501	7682854	+	AC008763.3	ENSG00000269711.1
19	7680833	7687703	+	TRAPPC5	ENSG00000181029.9
19	7688758	7702146	-	FCER2	ENSG00000104921.15
19	7728958	7733906	-	CLEC4G	ENSG00000182566.14
19	7728958	7745662	-	AC008763.4	ENSG00000288669.1
19	7739993	7747564	-	CD209	ENSG00000090659.18
19	7763210	7769605	+	CLEC4M	ENSG00000104938.18
19	7830233	7864976	+	EVI5L	ENSG00000142459.8
19	7868719	7874390	-	PRR36	ENSG00000183248.12
19	7888505	7902021	+	LRRC8E	ENSG00000171017.11
19	7903843	7914478	+	MAP2K7	ENSG00000076984.18
19	7916145	7919097	+	TGFBR3L	ENSG00000260001.6
19	7920338	7923250	+	SNAPC2	ENSG00000104976.12
19	7924491	7926135	-	CTXN1	ENSG00000178531.6
19	7926718	7943667	-	TIMM44	ENSG00000104980.8
19	7958573	8005659	-	ELAVL1	ENSG00000066044.15
19	8052767	8062650	+	CCL25	ENSG00000131142.13
19	8065402	8149592	-	FBN3	ENSG00000142449.13
19	8206736	8262421	+	CERS4	ENSG00000090661.12
19	8302127	8308358	-	CD320	ENSG00000167775.11
19	8308283	8321379	-	AC010323.1	ENSG00000167774.2
19	8308768	8321375	-	NDUFA7	ENSG00000267855.6
19	8321158	8323340	+	RPS28	ENSG00000233927.5
19	8322584	8343262	-	KANK3	ENSG00000186994.11
19	8363289	8374370	+	ANGPTL4	ENSG00000167772.12
19	8389981	8404434	+	RAB11B	ENSG00000185236.12
19	8413270	8439017	+	MARCHF2	ENSG00000099785.10
19	8444767	8489114	+	HNRNPM	ENSG00000099783.12
19	8490056	8502640	-	PRAM1	ENSG00000133246.12
19	8509678	8514167	-	ZNF414	ENSG00000133250.14
19	8520778	8577577	-	MYO1F	ENSG00000142347.19
19	8580240	8610735	-	ADAMTS10	ENSG00000142303.14
19	8630635	8677708	+	NFILZ	ENSG00000268480.3
19	8697400	8698795	-	ACTL9	ENSG00000181786.5
19	8721634	8732160	+	OR2Z1	ENSG00000181733.4
19	8806170	8832314	-	ZNF558	ENSG00000167785.9
19	8832398	8843340	+	MBD3L1	ENSG00000170948.3
19	8848844	8981342	-	MUC16	ENSG00000181143.15
19	9087061	9095669	+	OR1M1	ENSG00000170929.6
19	9100407	9107475	-	OR7G2	ENSG00000170923.3
19	9114828	9115763	-	OR7G1	ENSG00000161807.3
19	9126012	9126950	-	OR7G3	ENSG00000170920.2
19	9140397	9163424	+	ZNF317	ENSG00000130803.15
19	9178979	9188818	+	OR7D2	ENSG00000188000.5
19	9210276	9219589	-	OR7D4	ENSG00000174667.4
19	9247344	9252625	+	OR7E24	ENSG00000237521.3
19	9291140	9309838	-	ZNF699	ENSG00000196110.8
19	9323772	9351162	+	ZNF559	ENSG00000188321.13
19	9324174	9382617	+	ZNF559-ZNF177	ENSG00000270011.7
19	9363020	9382617	+	ZNF177	ENSG00000188629.13
19	9412461	9435571	-	ZNF266	ENSG00000174652.19
19	9466355	9498616	-	ZNF560	ENSG00000198028.4
19	9523223	9538645	-	ZNF426	ENSG00000130818.12
19	9560329	9584504	-	ZNF121	ENSG00000197961.12
19	9604680	9621236	-	ZNF561	ENSG00000171469.11
19	9641807	9675100	-	ZNF562	ENSG00000171466.10
19	9751993	9793180	-	ZNF846	ENSG00000196605.7
19	9810267	9827816	-	FBXL12	ENSG00000127452.9
19	9827892	9830115	+	UBL5	ENSG00000198258.11
19	9835257	9849689	+	PIN1	ENSG00000127445.14
19	9853718	9936552	-	OLFM2	ENSG00000105088.8
19	9959561	10010504	-	COL5A3	ENSG00000080573.7
19	10013249	10022279	+	RDH8	ENSG00000080511.5
19	10086122	10093252	+	SHFL	ENSG00000130813.18
19	10092338	10102796	-	ANGPTL6	ENSG00000130812.10
19	10106223	10114780	+	PPAN-P2RY11	ENSG00000243207.6
19	10106362	10112012	+	PPAN	ENSG00000130810.20
19	10111693	10115372	+	P2RY11	ENSG00000244165.2
19	10115014	10119918	-	EIF3G	ENSG00000130811.12
19	10133342	10231286	-	DNMT1	ENSG00000130816.17
19	10221433	10231331	-	S1PR2	ENSG00000267534.4
19	10251901	10260055	+	MRPL4	ENSG00000105364.14
19	10271093	10286615	+	ICAM1	ENSG00000090339.9
19	10286955	10288522	+	ICAM4	ENSG00000105371.10
19	10289952	10296778	+	ICAM5	ENSG00000105376.5
19	10304803	10309880	-	ZGLP1	ENSG00000220201.7
19	10305427	10316009	-	AC011511.1	ENSG00000167807.15
19	10310045	10316015	-	FDX2	ENSG00000267673.6
19	10315471	10320678	-	AC011511.4	ENSG00000267303.1
19	10316212	10333638	-	RAVER1	ENSG00000161847.14
19	10333776	10339661	-	ICAM3	ENSG00000076662.10
19	10350529	10380572	-	TYK2	ENSG00000105397.14
19	10391133	10420121	-	CDC37	ENSG00000105401.9
19	10416773	10469630	+	PDE4A	ENSG00000065989.16
19	10486125	10503558	-	KEAP1	ENSG00000079999.14
19	10512742	10517931	-	S1PR5	ENSG00000180739.14
19	10543895	10553418	+	ATG4D	ENSG00000130734.10
19	10553085	10566031	-	KRI1	ENSG00000129347.21
19	10566460	10569059	-	CDKN2D	ENSG00000129355.7
19	10572671	10587315	-	AP1M2	ENSG00000129354.12
19	10602457	10644557	+	SLC44A2	ENSG00000129353.15
19	10654261	10692417	+	ILF3	ENSG00000129351.17
19	10701430	10713437	+	QTRT1	ENSG00000213339.9
19	10718079	10833488	+	DNM2	ENSG00000079805.18
19	10832067	10836318	-	TMED1	ENSG00000099203.7
19	10836575	10869790	+	C19orf38	ENSG00000214212.9
19	10871553	10923075	+	CARM1	ENSG00000142453.12
19	10922185	10928681	-	YIPF2	ENSG00000130733.11
19	10928811	10933535	+	TIMM29	ENSG00000142444.7
19	10960932	11079426	+	SMARCA4	ENSG00000127616.19
19	11089462	11133820	+	LDLR	ENSG00000130164.14
19	11131520	11155808	-	SPC24	ENSG00000161888.11
19	11164270	11197791	-	KANK2	ENSG00000197256.11
19	11199295	11262524	-	DOCK6	ENSG00000130158.14
19	11237450	11241943	+	ANGPTL8	ENSG00000130173.13
19	11296139	11326996	+	TSPAN16	ENSG00000130167.14
19	11322068	11346270	-	RAB3D	ENSG00000105514.8
19	11342776	11346518	-	TMEM205	ENSG00000105518.14
19	11344684	11354944	+	CCDC159	ENSG00000183401.12
19	11355386	11365698	+	PLPPR2	ENSG00000105520.10
19	11374666	11376951	+	SWSAP1	ENSG00000173928.4
19	11377207	11384342	-	EPOR	ENSG00000187266.14
19	11384341	11419328	-	RGL3	ENSG00000205517.13
19	11420604	11435782	-	CCDC151	ENSG00000198003.12
19	11435284	11450968	+	PRKCSH	ENSG00000130175.10
19	11451326	11481046	-	ELAVL3	ENSG00000196361.10
19	11466240	11505698	-	AC008481.3	ENSG00000267477.1
19	11483427	11505839	-	ZNF653	ENSG00000161914.10
19	11505929	11529172	-	ECSIT	ENSG00000130159.14
19	11538767	11550323	+	CNN1	ENSG00000130176.8
19	11551147	11559236	-	ELOF1	ENSG00000130165.10
19	11559374	11619161	+	ZNF627	ENSG00000198551.10
19	11574660	11579008	-	ACP5	ENSG00000102575.13
19	11721265	11739009	-	ZNF823	ENSG00000197933.13
19	11767000	11784078	+	ZNF441	ENSG00000197044.11
19	11797667	11809622	+	ZNF491	ENSG00000177599.13
19	11814273	11835216	+	ZNF440	ENSG00000171295.13
19	11848726	11883750	+	ZNF439	ENSG00000171291.8
19	11887782	11914329	+	ZNF69	ENSG00000198429.10
19	11925068	11950773	+	ZNF700	ENSG00000196757.8
19	11925075	11979290	+	AC008770.2	ENSG00000267179.1
19	11965037	11980617	+	ZNF763	ENSG00000197054.12
19	11987641	12078106	+	AC008770.4	ENSG00000286098.1
19	12014732	12035741	-	ZNF433	ENSG00000197647.11
19	12017888	12052967	-	AC008770.1	ENSG00000257355.1
19	12043805	12052961	-	ZNF878	ENSG00000257446.4
19	12064731	12081565	+	ZNF844	ENSG00000223547.10
19	12075327	12113325	+	AC022415.2	ENSG00000286132.1
19	12092843	12140355	-	ZNF20	ENSG00000132010.16
19	12132117	12156731	-	ZNF625-ZNF20	ENSG00000213297.8
19	12142090	12156734	-	ZNF625	ENSG00000257591.6
19	12163064	12189871	+	ZNF136	ENSG00000196646.12
19	12224686	12294887	-	ZNF44	ENSG00000197857.14
19	12317477	12333720	-	ZNF563	ENSG00000188868.14
19	12345944	12365905	-	ZNF442	ENSG00000198342.10
19	12390016	12401271	-	ZNF799	ENSG00000196466.10
19	12391949	12441082	-	AC008758.5	ENSG00000268870.1
19	12429706	12441021	-	ZNF443	ENSG00000180855.16
19	12433103	12484816	-	AC008758.6	ENSG00000269755.1
19	12461184	12513854	-	ZNF709	ENSG00000242852.7
19	12461559	12551474	-	AC008758.1	ENSG00000196826.7
19	12525373	12551542	-	ZNF564	ENSG00000249709.8
19	12525720	12580975	-	AC010422.6	ENSG00000269693.1
19	12576100	12640098	-	ZNF490	ENSG00000188033.10
19	12610918	12633840	+	ZNF791	ENSG00000173875.14
19	12643831	12648397	-	AC010422.3	ENSG00000269242.1
19	12646511	12666742	-	MAN2B1	ENSG00000104774.13
19	12664828	12669397	-	AC010422.5	ENSG00000269590.1
19	12666802	12675832	+	WDR83	ENSG00000123154.12
19	12668071	12681834	-	AC010422.8	ENSG00000285589.1
19	12668073	12669415	-	WDR83OS	ENSG00000105583.11
19	12675717	12681880	-	DHPS	ENSG00000095059.16
19	12687998	12688422	+	GNG14	ENSG00000283980.1
19	12688053	12696631	-	FBXW9	ENSG00000132004.13
19	12699194	12724011	-	TNPO2	ENSG00000105576.15
19	12730640	12734684	-	TRIR	ENSG00000123144.11
19	12737139	12748323	+	GET3	ENSG00000198356.12
19	12751702	12758458	+	BEST2	ENSG00000039987.7
19	12763003	12872740	-	HOOK2	ENSG00000095066.12
19	12791486	12793315	+	JUNB	ENSG00000171223.6
19	12796820	12801800	-	PRDX2	ENSG00000167815.12
19	12802031	12813581	+	THSD8	ENSG00000284491.2
19	12806584	12813640	+	RNASEH2A	ENSG00000104889.7
19	12825478	12835428	-	RTBDN	ENSG00000132026.14
19	12833951	12874952	+	MAST1	ENSG00000105613.10
19	12875209	12881466	-	DNASE2	ENSG00000105612.9
19	12884422	12887201	-	KLF1	ENSG00000105610.6
19	12891160	12914207	+	GCDH	ENSG00000105607.13
19	12898786	12919293	-	SYCE2	ENSG00000161860.8
19	12922479	12934037	-	FARSA	ENSG00000179115.11
19	12938578	12944489	+	CALR	ENSG00000179218.14
19	12945855	12953642	+	RAD23A	ENSG00000179262.10
19	12953119	12957223	-	GADD45GIP1	ENSG00000179271.3
19	12965159	12974762	+	DAND5	ENSG00000179284.5
19	12995475	13098796	+	NFIX	ENSG00000008441.18
19	13099033	13103161	-	LYL1	ENSG00000104903.5
19	13104902	13117567	-	TRMT1	ENSG00000104907.12
19	13116862	13141147	+	NACC1	ENSG00000160877.6
19	13144058	13150383	-	STX10	ENSG00000104915.15
19	13150411	13154911	+	IER2	ENSG00000160888.7
19	13206442	13633025	-	CACNA1A	ENSG00000141837.21
19	13731760	13763296	+	CCDC130	ENSG00000104957.14
19	13764522	13774282	+	MRI1	ENSG00000037757.14
19	13774456	13778773	+	C19orf53	ENSG00000104979.9
19	13795460	13832230	+	ZSWIM4	ENSG00000132003.9
19	13862063	13880757	+	NANOS3	ENSG00000187556.7
19	13882348	13906452	-	C19orf57	ENSG00000132016.11
19	13906201	13930879	+	CC2D1A	ENSG00000132024.17
19	13931187	13953392	-	PODNL1	ENSG00000132000.13
19	13952492	13961449	+	DCAF15	ENSG00000132017.10
19	13961530	14007039	-	RFX1	ENSG00000132005.9
19	14028148	14031551	+	RLN3	ENSG00000171136.7
19	14031762	14053218	+	IL27RA	ENSG00000104998.4
19	14053363	14062076	-	PALM3	ENSG00000187867.10
19	14072536	14075062	+	MISP3	ENSG00000141854.9
19	14081624	14085875	-	C19orf67	ENSG00000188032.10
19	14087851	14091036	-	SAMD1	ENSG00000141858.12
19	14091688	14118084	-	PRKACA	ENSG00000072062.15
19	14119512	14136613	-	ASF1B	ENSG00000105011.9
19	14147743	14206187	-	ADGRL1	ENSG00000072071.16
19	14380501	14408725	+	ADGRE5	ENSG00000123146.20
19	14408798	14419383	-	DDX39A	ENSG00000123136.15
19	14433053	14471867	+	PKN1	ENSG00000123143.13
19	14472466	14475354	-	PTGER1	ENSG00000160951.4
19	14477760	14496149	-	GIPC1	ENSG00000123159.16
19	14514769	14560391	-	DNAJB1	ENSG00000132002.9
19	14517085	14565980	+	TECR	ENSG00000099797.15
19	14566078	14572066	-	NDUFB7	ENSG00000099795.7
19	14583084	14612035	+	CLEC17A	ENSG00000187912.12
19	14619117	14690027	-	ADGRE3	ENSG00000131355.15
19	14689801	14733746	+	ZNF333	ENSG00000160961.12
19	14732392	14778560	-	ADGRE2	ENSG00000127507.18
19	14789260	14835376	-	OR7C1	ENSG00000127530.4
19	14826241	14835185	-	OR7A5	ENSG00000188269.10
19	14840466	14848922	-	OR7A10	ENSG00000127515.3
19	14878203	14886132	-	OR7A17	ENSG00000185385.4
19	14941489	14942448	+	OR7C2	ENSG00000127529.7
19	14950034	15022990	-	SLC1A6	ENSG00000105143.12
19	15010726	15023276	+	CCDC105	ENSG00000160994.4
19	15049480	15058293	+	CASP14	ENSG00000105141.6
19	15082211	15092970	+	OR1I1	ENSG00000094661.3
19	15107401	15114985	+	SYDE1	ENSG00000105137.13
19	15114984	15125786	-	ILVBL	ENSG00000105135.16
19	15159038	15200995	-	NOTCH3	ENSG00000074181.9
19	15226919	15233435	-	EPHX3	ENSG00000105131.8
19	15235519	15332545	-	BRD4	ENSG00000141867.18
19	15353385	15379798	-	AKAP8	ENSG00000105127.9
19	15380050	15419141	-	AKAP8L	ENSG00000011243.18
19	15419978	15449956	-	WIZ	ENSG00000011451.21
19	15451624	15464544	-	RASAL3	ENSG00000105122.13
19	15468645	15498956	-	PGLYRP2	ENSG00000161031.13
19	15508525	15552317	+	CYP4F22	ENSG00000171954.13
19	15615218	15630639	+	CYP4F8	ENSG00000186526.13
19	15640897	15662825	+	CYP4F3	ENSG00000186529.16
19	15673018	15697174	+	CYP4F12	ENSG00000186204.15
19	15728020	15729060	+	OR10H2	ENSG00000171942.4
19	15737985	15742343	+	OR10H3	ENSG00000171936.3
19	15787661	15801025	+	OR10H5	ENSG00000172519.9
19	15804549	15815664	-	OR10H1	ENSG00000186723.4
19	15878023	15898077	-	CYP4F2	ENSG00000186115.13
19	15912367	15934867	-	CYP4F11	ENSG00000171903.16
19	15944299	15950350	+	OR10H4	ENSG00000176231.2
19	16067021	16103002	+	TPM4	ENSG00000167460.17
19	16111889	16134234	+	RAB8A	ENSG00000167461.12
19	16134028	16158575	+	HSH2D	ENSG00000196684.12
19	16161368	16173525	-	CIB3	ENSG00000141977.9
19	16185380	16192046	+	FAM32A	ENSG00000105058.12
19	16197854	16245906	+	AP1M1	ENSG00000072958.9
19	16324826	16328685	+	KLF2	ENSG00000127528.6
19	16355239	16472085	-	EPS15L1	ENSG00000127527.14
19	16479061	16496167	-	CALR3	ENSG00000269058.6
19	16479067	16628204	-	AC008764.1	ENSG00000141979.4
19	16496394	16521352	+	C19orf44	ENSG00000105072.9
19	16517894	16542437	-	CHERP	ENSG00000085872.15
19	16549831	16572415	-	SLC35E1	ENSG00000127526.15
19	16574907	16629062	-	MED26	ENSG00000105085.11
19	16577642	16660115	-	AC008764.4	ENSG00000268790.5
19	16630751	16660442	-	SMIM7	ENSG00000214046.9
19	16661139	16690023	+	TMEM38A	ENSG00000072954.7
19	16719847	16817963	+	NWD1	ENSG00000188039.16
19	16829398	16880353	+	SIN3B	ENSG00000127511.10
19	16888999	16892606	+	F2RL3	ENSG00000127533.4
19	16892951	17026815	-	CPAMD8	ENSG00000160111.14
19	17049729	17075625	-	HAUS8	ENSG00000131351.15
19	17075781	17214537	+	MYO9B	ENSG00000099331.13
19	17215346	17219829	+	USE1	ENSG00000053501.13
19	17226213	17229219	+	OCEL1	ENSG00000099330.9
19	17231883	17245940	-	NR2F6	ENSG00000160113.5
19	17235940	17255448	-	AC010646.1	ENSG00000269095.1
19	17249171	17282786	-	USHBP1	ENSG00000130307.12
19	17267376	17281249	+	BABAM1	ENSG00000105393.16
19	17267418	17282966	+	AC010463.1	ENSG00000269307.1
19	17281645	17287646	+	ANKLE1	ENSG00000160117.16
19	17292131	17310236	-	ABHD8	ENSG00000127220.6
19	17292609	17306843	+	MRPL34	ENSG00000130312.7
19	17309518	17323298	+	DDA1	ENSG00000130311.11
19	17323223	17334855	-	ANO8	ENSG00000074855.11
19	17334920	17342731	+	GTPBP3	ENSG00000130299.17
19	17351450	17377342	-	PLVAP	ENSG00000130300.9
19	17390509	17394158	-	CCDC194	ENSG00000269720.2
19	17402939	17405630	-	BST2	ENSG00000130303.13
19	17405722	17433724	+	MVB12A	ENSG00000141971.13
19	17435509	17448668	-	TMEM221	ENSG00000188051.7
19	17436611	17460804	-	AC010319.2	ENSG00000269035.1
19	17455425	17460926	-	NXNL1	ENSG00000171773.3
19	17468769	17506168	+	SLC27A1	ENSG00000130304.17
19	17511636	17521288	+	PGLS	ENSG00000130313.7
19	17523301	17553839	+	NIBAN3	ENSG00000167483.19
19	17555649	17583162	+	COLGALT1	ENSG00000130309.11
19	17601328	17688365	-	UNC13A	ENSG00000130477.15
19	17719242	17734513	+	MAP1S	ENSG00000130479.11
19	17747718	17788568	+	FCHO1	ENSG00000130475.14
19	17794828	17813576	+	B3GNT3	ENSG00000179913.11
19	17816512	17821574	-	INSL3	ENSG00000248099.4
19	17824780	17848071	-	JAK3	ENSG00000105639.20
19	17859910	17864153	+	RPL18A	ENSG00000105640.13
19	17871945	17895174	+	SLC5A5	ENSG00000105641.4
19	17933015	17943991	+	CCDC124	ENSG00000007080.11
19	17951293	18000080	+	KCNN1	ENSG00000105642.15
19	18001132	18014102	+	ARRDC2	ENSG00000105643.10
19	18058995	18098944	-	IL12RB1	ENSG00000096996.16
19	18097793	18151692	+	MAST3	ENSG00000099308.10
19	18153158	18178117	+	AC007192.1	ENSG00000268173.3
19	18153163	18170532	+	PIK3R2	ENSG00000105647.19
19	18173162	18178117	+	IFI30	ENSG00000216490.4
19	18193218	18196948	+	MPV17L2	ENSG00000254858.10
19	18196784	18204042	-	RAB3A	ENSG00000105649.10
19	18207961	18255419	-	AC008397.2	ENSG00000285188.1
19	18208652	18248200	-	PDE4C	ENSG00000105650.22
19	18249950	18255419	-	AC008397.1	ENSG00000284797.1
19	18257097	18274509	-	IQCN	ENSG00000130518.17
19	18279694	18281622	-	JUND	ENSG00000130522.6
19	18306236	18323112	-	LSM4	ENSG00000130520.11
19	18340598	18369950	+	PGPEP1	ENSG00000130517.14
19	18374731	18389176	+	GDF15	ENSG00000130513.6
19	18391137	18397622	-	LRRC25	ENSG00000175489.10
19	18418864	18434562	+	SSBP4	ENSG00000130511.16
19	18434388	18438167	-	ISYNA1	ENSG00000105655.19
19	18442663	18522116	-	ELL	ENSG00000105656.13
19	18531751	18544077	-	FKBP8	ENSG00000105701.16
19	18557762	18569387	+	KXD1	ENSG00000105700.11
19	18571730	18577550	+	UBA52	ENSG00000221983.8
19	18572220	18607741	-	CRLF1	ENSG00000006016.11
19	18588685	18592337	+	REX1BD	ENSG00000006015.18
19	18607430	18621039	+	TMEM59L	ENSG00000105696.9
19	18637025	18671721	+	KLHL26	ENSG00000167487.12
19	18683678	18782333	+	CRTC1	ENSG00000105662.16
19	18782773	18791305	-	COMP	ENSG00000105664.11
19	18831959	18868230	+	UPF1	ENSG00000005007.13
19	18868545	18896158	-	GDF1	ENSG00000130283.9
19	18868545	18896727	-	CERS1	ENSG00000223802.8
19	18899514	18919387	-	COPE	ENSG00000105669.14
19	18907013	18934397	-	AC002985.1	ENSG00000268193.5
19	18919705	18929189	+	DDX49	ENSG00000105671.12
19	18929201	18941261	-	HOMER3	ENSG00000051128.19
19	18990888	19034023	-	SUGP2	ENSG00000064607.17
19	19033575	19060311	+	ARMC6	ENSG00000105676.14
19	19063994	19113030	+	SLC25A42	ENSG00000181035.14
19	19119169	19138513	-	TMEM161A	ENSG00000064545.15
19	19145567	19192131	-	MEF2B	ENSG00000213999.17
19	19145569	19192158	-	BORCS8-MEF2B	ENSG00000064489.23
19	19176903	19192591	-	BORCS8	ENSG00000254901.8
19	19192229	19201869	+	RFXANK	ENSG00000064490.14
19	19201409	19203414	-	NR2C2AP	ENSG00000184162.15
19	19211958	19252233	+	NCAN	ENSG00000130287.14
19	19254756	19262804	-	HAPLN4	ENSG00000187664.9
19	19264364	19273391	-	TM6SF2	ENSG00000213996.13
19	19276018	19320509	-	SUGP1	ENSG00000105705.16
19	19320829	19358754	+	MAU2	ENSG00000129933.21
19	19385826	19508931	+	GATAD2A	ENSG00000167491.17
19	19512418	19515548	-	TSSK6	ENSG00000178093.14
19	19515736	19529054	+	NDUFA13	ENSG00000186010.19
19	19516227	19536076	+	AC011448.1	ENSG00000258674.5
19	19528861	19537581	+	YJEFN3	ENSG00000250067.12
19	19538248	19546659	+	CILP2	ENSG00000160161.9
19	19561707	19618693	-	PBX4	ENSG00000105717.14
19	19623655	19628930	-	LPAR2	ENSG00000064547.14
19	19629476	19643657	-	GMIP	ENSG00000089639.11
19	19645198	19663676	-	ATP13A1	ENSG00000105726.17
19	19668796	19683509	+	ZNF101	ENSG00000181896.12
19	19710472	19733112	-	ZNF14	ENSG00000105708.9
19	19785839	19821751	-	ZNF506	ENSG00000081665.14
19	19865882	19894674	+	ZNF253	ENSG00000256771.4
19	19900913	19963464	+	ZNF93	ENSG00000184635.16
19	19997058	20039505	-	ZNF682	ENSG00000197124.12
19	20077994	20127076	+	ZNF90	ENSG00000213988.11
19	20167214	20200488	+	ZNF486	ENSG00000256229.8
19	20535825	20565809	-	ZNF737	ENSG00000237440.9
19	20619939	20661596	-	ZNF626	ENSG00000188171.16
19	20776304	20809995	+	ZNF66	ENSG00000160229.13
19	20923222	20950697	+	ZNF85	ENSG00000105750.15
19	21020634	21060050	+	ZNF430	ENSG00000118620.13
19	21082159	21125270	+	ZNF714	ENSG00000160352.16
19	21142024	21196053	+	ZNF431	ENSG00000196705.8
19	21291160	21329425	-	ZNF708	ENSG00000182141.10
19	21358930	21379302	+	ZNF738	ENSG00000172687.13
19	21397119	21427577	+	ZNF493	ENSG00000196268.12
19	21405159	21491266	+	AC010615.4	ENSG00000269237.1
19	21496682	21556270	+	ZNF429	ENSG00000197013.10
19	21722771	21767579	-	ZNF100	ENSG00000197020.11
19	21804946	21852125	-	ZNF43	ENSG00000198521.12
19	21932958	22010949	-	ZNF208	ENSG00000160321.15
19	22052430	22091480	+	ZNF257	ENSG00000197134.13
19	22179089	22215801	-	ZNF676	ENSG00000196109.9
19	22286441	22317176	+	ZNF729	ENSG00000196350.9
19	22391019	22532485	-	ZNF98	ENSG00000197360.9
19	22634324	22667671	+	ZNF492	ENSG00000229676.3
19	22752183	22784151	-	ZNF99	ENSG00000213973.9
19	22832291	22858667	+	ZNF723	ENSG00000268696.3
19	22974883	23003176	-	ZNF728	ENSG00000269067.2
19	23075210	23147221	+	ZNF730	ENSG00000183850.14
19	23221599	23250394	-	ZNF724	ENSG00000196081.10
19	23222755	23274221	-	AC092329.3	ENSG00000283201.1
19	23304991	23395471	-	ZNF91	ENSG00000167232.14
19	23525631	23687220	-	ZNF675	ENSG00000197372.10
19	23739195	23758891	-	ZNF681	ENSG00000196172.9
19	23914876	23945159	+	ZNF726	ENSG00000213967.11
19	24033405	24129968	+	ZNF254	ENSG00000213096.11
19	29205320	29213151	-	UQCRFS1	ENSG00000169021.6
19	29526499	29564479	+	VSTM2B	ENSG00000187135.7
19	29606283	29617237	+	POP4	ENSG00000105171.10
19	29665459	29675477	+	PLEKHF1	ENSG00000166289.6
19	29698886	29715789	-	C19orf12	ENSG00000131943.18
19	29811991	29824312	+	CCNE1	ENSG00000105173.14
19	29923644	30016612	+	URI1	ENSG00000105176.18
19	30228290	30713538	+	ZNF536	ENSG00000198597.9
19	31149979	31349436	-	TSHZ3	ENSG00000121297.8
19	32345594	32387667	+	ZNF507	ENSG00000168813.17
19	32405543	32485895	+	DPY19L3	ENSG00000178904.19
19	32581190	32587453	+	PDCD5	ENSG00000105185.12
19	32597006	32676597	-	ANKRD27	ENSG00000105186.16
19	32675848	32678300	+	RGS9BP	ENSG00000186326.4
19	32691961	32713796	+	NUDT19	ENSG00000213965.3
19	32719753	32829580	+	TDRD12	ENSG00000173809.18
19	32830509	32869767	-	SLC7A9	ENSG00000021488.13
19	32875925	32971991	-	CEP89	ENSG00000121289.18
19	32972209	32978229	+	FAAP24	ENSG00000131944.10
19	32978592	33064888	-	RHPN2	ENSG00000131941.8
19	33080899	33130542	+	GPATCH1	ENSG00000076650.7
19	33132090	33175799	+	WDR88	ENSG00000166359.11
19	33177603	33208864	+	LRP3	ENSG00000130881.14
19	33208664	33225850	-	SLC7A10	ENSG00000130876.11
19	33299934	33302534	-	CEBPA	ENSG00000245848.3
